id|creationDate|locationIP|browserUsed|content|length|creator|place|replyOfPost|replyOfComment
128849028389|2012-09-06T21:30:27.901+0000|79.99.179.67|Internet Explorer|About Alexander I of Russia, as Emperor o. About Clement Attlee, of a large part o.|83|2199023255633|105||128849028384
128849028390|2012-09-06T22:00:17.036+0000|1.178.143.32|Internet Explorer|About India, and folk. See Carnatic music and Hindustani music. The instruments are furt.|89|10995116277764|62||128849028389
128849028391|2012-09-07T02:51:59.502+0000|77.234.103.113|Internet Explorer|no|2|2199023255633|14||128849028389
128849028392|2012-09-06T11:37:35.644+0000|77.244.152.171|Internet Explorer|About Louis XVI of Franc. About David Hume, genre . About Jack Kerouac, Bu.|75|3298534883350|46||128849028388
128849028393|2012-09-07T06:20:16.553+0000|46.30.177.224|Internet Explorer|no way!|7|2199023255633|105||128849028389
128849028394|2012-09-07T20:40:39.607+0000|41.87.155.240|Firefox|roflol|6|7696581394474|87||128849028390
128849028395|2012-09-07T09:53:44.137+0000|91.198.182.166|Firefox|right|5|7696581394474|93||128849028392
128849028396|2012-09-06T23:20:17.114+0000|46.58.36.124|Internet Explorer|About Clement Attlee, Party from 1935 to 19. About Swedish Empire, the beginning is th.|87|3298534883350|14||128849028389
85899355437|2011-10-27T23:50:11.425+0000|200.9.188.13|Internet Explorer|About Bertolt Brecht. About Nicolaus Coper. About Irving Berlin,. About Isaac Asimov, . About Land of Confus. About Leonard Bernst. About Immanuel Kant,. About Van Mo.|167|3298534883350|30|85899355412|
85899355438|2011-10-28T11:09:48.082+0000|27.113.194.44|Internet Explorer|thanks|6|3298534883350|52||85899355437
85899355439|2011-10-28T04:54:50.218+0000|178.20.190.138|Firefox|About William . About Michael . About John F. . About Weird Al. About David Le. About I.|88|7696581394474|18|85899355412|
85899355440|2011-10-29T00:17:53.175+0000|190.15.68.83|Internet Explorer|About Mich. About John. About Weir. About Budd. About Davi. About Swee. Abo.|76|3298534883350|15||85899355439
85899355441|2011-10-27T23:50:57.555+0000|200.9.187.194|Internet Explorer|About Fernan. About Ovid. About Samuel. About John F. About Robert. About Sex Th. Abou.|87|2199023255633|30|85899355412|
85899355442|2011-10-28T14:37:34.959+0000|41.194.213.237|Internet Explorer|About Michael Caine, Ja. About Calvin Coolidge, . About Pete Seeger, he r. About Safe as Milk.|94|3298534883350|97||85899355439
51539617079|2011-03-05T04:51:24.800+0000|196.217.90.40|Opera|right|5|3298534883392|87|51539617075|
51539617080|2011-03-05T07:27:42.464+0000|196.216.169.248|Opera|no way!|7|3298534883392|26|51539617075|
51539617081|2011-03-04T19:01:34.866+0000|41.74.217.219|Chrome|fine|4|3298534883405|84|51539617075|
51539617082|2011-03-05T03:06:24.428+0000|89.189.92.99|Opera|maybe|5|5497558138940|109|51539617075|
51539617083|2011-03-04T19:06:05.510+0000|200.85.172.82|Opera|About Alice Cooper, his classic rock show Nights with Alice Cooper. In 2011 .|77|5497558138940|30|51539617075|
51539617084|2011-03-05T02:47:52.830+0000|46.20.197.115|Chrome|cool|4|3298534883405|46|51539617075|
51539617085|2011-03-04T21:50:09.861+0000|41.74.40.103|Firefox|About Alberto Fujimori, Fuj. About Winston Churchill, ov. About Ray Bradbury, fic.|82|5497558138885|8|51539617075|
42949682509|2011-02-04T10:08:40.452+0000|180.150.254.20|Opera|roflol|6|5497558138940|35|42949682485|
42949682510|2011-02-04T10:10:43.309+0000|31.170.237.254|Opera|About Britney Spe. About Tina Turner. About From the As. About I Found Som. About Loving.|89|5497558138940|4|42949682485|
51539617103|2011-02-05T03:25:35.933+0000|79.171.234.86|Opera|About H. G. Wells, . About Neil Gaiman, . About Snoop Dogg, p. About Taking Ch.|79|5497558138940|14|42949682485|
51539617104|2011-02-05T03:59:46.895+0000|103.246.17.126|Opera|maybe|5|5497558138940|103||51539617103
51539617105|2011-02-05T06:04:18.617+0000|31.41.4.97|Opera|About Nelly Furtado, fame. About Kanye West, such as. About Lou Reed, and in.|77|5497558138940|56||42949682510
42949682514|2011-02-04T10:27:05.852+0000|81.19.159.117|Opera|right|5|5497558138940|3||42949682510
42949682515|2011-02-04T21:33:22.860+0000|192.231.117.10|Opera|no|2|5497558138940|49||42949682510
51539617108|2011-02-05T13:32:31.136+0000|196.216.3.85|Opera|About Nelly Furtado, fourth English-langu. About Kanye West, to artists such as John. About Everlasting Love, originally a 1967. About Paper Walls, In an interview .|165|5497558138940|26||51539617105
85899355477|2011-11-17T00:30:51.464+0000|31.220.207.149|Firefox|good|4|5497558138885|107|85899355446|
85899355478|2011-11-16T15:40:35.531+0000|24.54.141.238|Firefox|no|2|7696581394474|57|85899355446|
85899355479|2011-11-16T16:17:54.421+0000|60.249.125.141|Opera|cool|4|5497558138940|94|85899355446|
85899355480|2011-11-16T08:26:58.025+0000|46.56.94.86|Chrome|yes|3|3298534883405|63|85899355446|
85899355481|2011-11-16T09:47:34.684+0000|80.65.94.180|Firefox|About Muammar Gaddaf. About Elizabeth II, . About Stan Lee, Inte. About Keep Yourse.|84|8796093022217|6|85899355446|
85899355482|2011-11-16T20:15:25.485+0000|189.201.246.177|Firefox|maybe|5|7696581394474|53|85899355446|
85899355483|2011-11-16T09:16:15.639+0000|114.129.30.17|Opera|cool|4|5497558138940|19|85899355446|
85899355484|2011-11-16T08:10:51.178+0000|81.164.169.148|Firefox|About Muammar Gaddafi. About Elizabeth II, a. About Miles Davis, mu. About John Wayn.|85|7696581394474|64|85899355446|
85899355485|2011-11-16T13:24:17.843+0000|109.239.20.81|Chrome|cool|4|9895604650000|4||85899355484
85899355486|2011-11-16T16:17:27.497+0000|109.200.161.65|Opera|About Muammar Gaddafi,. About Elizabeth II, II. About William Penn, 16. About Herbert Kitc.|91|5497558138940|109||85899355484
85899355487|2011-11-16T08:35:23.610+0000|190.107.5.170|Chrome|About Muammar Ga. About Elizabeth . About Harold Wil. About Kurt Vonne. About A. R.|83|9895604650000|71|85899355446|
85899355488|2011-11-16T08:35:45.962+0000|181.37.11.83|Firefox|good|4|7696581394474|11||85899355487
85899355489|2011-11-16T13:36:58.422+0000|196.203.47.72|Firefox|I see|5|5497558138885|104||85899355487
85899355490|2011-11-16T08:27:33.073+0000|31.42.36.202|Firefox|About Muammar Gadd. About Miles Davis,. About F. Scott Fit. About Making Y.|75|5497558138885|72||85899355484
85899355491|2011-11-16T08:28:05.440+0000|46.30.185.124|Chrome|right|5|3298534883405|89||85899355484
85899355492|2011-11-16T17:14:35.151+0000|190.14.249.102|Firefox|ok|2|7696581394474|70||85899355486
94489290323|2011-12-30T07:26:06.141+0000|82.114.189.191|Firefox|About George Bernard Shaw, his main ta. About Meryl Streep, 22, 1949) is an .|77|8796093022217|109|94489290321|
128849028692|2012-09-05T04:44:39.391+0000|41.190.226.107|Chrome|About . About . About . About . About . About . About . About . About . About . About .|87|13194139533352|68|128849028690|
128849028693|2012-09-05T10:33:08.685+0000|186.36.164.67|Chrome|good|4|13194139533352|69||128849028692
128849028694|2012-09-05T07:02:19.364+0000|81.94.48.15|Chrome|yes|3|13194139533352|3||128849028692
128849028695|2012-09-05T05:19:47.340+0000|46.40.125.137|Chrome|About Ludw. About Step. About Enri. About Wins. About Char. About Dust. About Barb. About Marv. About Erne. About Benn. About Henr. About Volt. About West. Abo.|160|13194139533352|7||128849028692
128849028696|2012-09-05T13:35:50.947+0000|202.1.254.211|Chrome|no way!|7|13194139533352|35||128849028695
128849028697|2012-09-05T05:36:05.170+0000|84.47.200.32|Firefox|About St. About Pr. About Ka. About He. About Wi. About Te. About Mu. About Do. A.|82|8796093022217|80||128849028692
120259094336|2012-06-18T00:22:04.034+0000|202.55.130.57|Firefox|thanks|6|7696581394474|54|120259094335|
120259094337|2012-06-18T01:29:09.319+0000|27.123.222.55|Chrome|About Bo Diddley, remains a cornerstone of rock and pop. Accordingly, he was ind.|81|7696581394520|51|120259094335|
120259094338|2012-06-18T10:23:34.420+0000|31.128.148.73|Chrome|yes|3|10995116277826|72|120259094335|
120259094339|2012-06-18T14:59:34.148+0000|49.143.249.215|Internet Explorer|yes|3|10995116277764|62|120259094335|
120259094340|2012-06-18T01:32:11.211+0000|80.249.220.76|Internet Explorer|right|5|10995116277764|18||120259094337
120259094341|2012-06-18T01:06:47.146+0000|31.28.254.2|Chrome|About Leonard Cohen, of the. About Calvin Coolidge, in h. About Blue Moon of Kentuc.|84|13194139533352|106|120259094335|
120259094342|2012-06-19T00:25:24.380+0000|31.25.185.150|Chrome|no|2|7696581394520|107||120259094341
120259094343|2012-06-18T00:25:39.169+0000|197.22.99.56|Chrome|thx|3|10995116277826|104|120259094335|
120259094344|2012-06-18T01:30:26.750+0000|192.68.138.235|Chrome|no way!|7|13194139533352|104||120259094337
120259094345|2012-06-18T01:58:33.086+0000|212.110.89.66|Chrome|roflol|6|13194139533352|38||120259094341
111669159964|2012-04-10T17:01:23.967+0000|79.98.30.0|Firefox|About Alice Cooper, metal entertainer. Cooper is credited with helping to shape the sound.|90|7696581394474|23|111669159963|
111669159965|2012-04-10T17:53:43.750+0000|196.22.7.86|Firefox|cool|4|7696581394474|74|111669159963|
111669159966|2012-04-10T17:45:31.245+0000|41.77.18.11|Firefox|ok|2|7696581394474|84||111669159964
111669159967|2012-04-11T04:52:53.067+0000|31.25.163.38|Firefox|roflol|6|7696581394474|107|111669159963|
111669159968|2012-04-11T02:31:01.455+0000|91.223.42.54|Firefox|right|5|7696581394474|78||111669159964
111669159969|2012-04-10T21:09:47.753+0000|41.86.3.63|Firefox|right|5|7696581394474|21||111669159964
111669159970|2012-04-11T05:03:29.967+0000|87.248.183.238|Firefox|good|4|7696581394474|86|111669159963|
111669159971|2012-04-10T19:17:19.540+0000|134.202.139.50|Firefox|I see|5|7696581394474|36||111669159964
111669159972|2012-04-11T13:02:05.756+0000|193.194.5.213|Firefox|no way!|7|7696581394474|87||111669159964
111669159973|2012-04-11T07:45:10.616+0000|201.218.110.231|Firefox|About Ernest Rutherford, In 1911, he th. About Weird Al Yankovic, at number nin.|80|7696581394474|34|111669159963|
111669159974|2012-04-11T21:15:13.957+0000|41.78.169.191|Firefox|yes|3|7696581394474|102||111669159973
111669159975|2012-04-10T17:56:41.453+0000|41.74.211.203|Firefox|LOL|3|7696581394474|84||111669159964
111669159976|2012-04-10T18:23:34.060+0000|31.31.66.77|Firefox|right|5|7696581394474|56||111669159964
60129552796|2011-05-24T04:50:45.264+0000|190.2.27.254|Internet Explorer|thanks|6|2199023255633|61|60129552794|
60129552797|2011-05-23T14:00:22.978+0000|41.190.228.177|Internet Explorer|thx|3|2199023255633|90|60129552794|
60129552798|2011-05-24T11:01:18.327+0000|190.1.239.153|Opera|About Garry Kasp. About Charlemagn. About T. S. Elio. About Greece, pe. About Henr.|83|5497558138940|70|60129552794|
60129552799|2011-05-23T20:45:24.581+0000|80.90.219.183|Internet Explorer|cool|4|2199023255633|43|60129552794|
60129552800|2011-05-24T11:45:16.932+0000|91.199.31.98|Internet Explorer|About Franz Joseph I of Austria, to the . About Charlemagne, cover most of Europe.. About Gilbert du Motier, marquis de Lafa. About T. S. Eliot, as a masterpiece o.|164|2199023255633|42||60129552798
60129552801|2011-05-24T11:48:19.705+0000|62.122.47.151|Internet Explorer|ok|2|2199023255633|95||60129552800
60129552802|2011-05-23T14:13:15.334+0000|62.175.208.114|Opera|good|4|3298534883392|99|60129552794|
60129552803|2011-05-23T13:59:50.446+0000|103.2.146.153|Opera|fine|4|5497558138940|51|60129552794|
60129552804|2011-05-24T11:47:06.564+0000|46.255.123.133|Opera|About Garry . About Rudyar. About Pope P. About Marcus. About Greece. About.|76|5497558138940|101||60129552798
60129552805|2011-05-25T01:50:49.846+0000|213.55.127.239|Opera|thanks|6|3298534883392|76||60129552800
60129552806|2011-05-24T14:40:38.721+0000|41.138.147.177|Opera|good|4|5497558138940|25||60129552804
60129552807|2011-05-23T14:01:56.675+0000|27.125.207.65|Opera|fine|4|3298534883392|52|60129552794|
111669160360|2012-05-21T12:50:24.384+0000|190.142.168.197|Chrome|thx|3|9895604650036|108|111669160347|
111669160361|2012-05-21T00:48:25.883+0000|77.74.69.55|Internet Explorer|About David. About Shery. About Tori . About Micha. About Rearv. About Josep. About.|84|2199023255633|82|111669160347|
111669160362|2012-05-21T00:48:37.195+0000|46.18.123.39|Opera|roflol|6|5497558138940|77||111669160361
111669160363|2012-05-21T00:28:32.785+0000|202.95.198.99|Opera|good|4|3298534883392|35|111669160347|
111669160364|2012-05-21T05:47:46.047+0000|113.20.132.56|Chrome|right|5|13194139533352|16||111669160361
111669160365|2012-05-20T22:18:20.959+0000|41.222.246.232|Internet Explorer|no|2|2199023255633|39|111669160347|
111669160366|2012-05-21T05:48:15.200+0000|200.89.81.158|Opera|right|5|5497558138940|12|111669160347|
111669160367|2012-05-21T18:10:17.916+0000|117.104.228.21|Chrome|no way!|7|9895604650036|59||111669160361
111669160368|2012-05-21T01:21:47.527+0000|110.232.174.77|Opera|great|5|5497558138940|55||111669160361
111669160369|2012-05-21T23:30:59.029+0000|203.215.62.96|Internet Explorer|ok|2|2199023255633|65||111669160361
111669160370|2012-05-21T08:34:13.796+0000|193.194.2.68|Opera|About Robb. About Rona. About Sher. About Tori. About Mich. About A Gr. About Craz..|84|3298534883392|87||111669160361
111669160371|2012-05-21T01:27:55.937+0000|41.84.244.139|Chrome|right|5|13194139533352|44||111669160361
111669160372|2012-05-21T10:54:28.746+0000|187.104.30.183|Chrome|About Fran. About Davi. About Jimm. About Jimi. About Jay-. About Sher. About Rear.|83|13194139533352|49||111669160361
111669160373|2012-05-20T23:57:18.340+0000|82.151.86.13|Internet Explorer|thx|3|2199023255633|25|111669160347|
111669160374|2012-05-21T23:31:04.227+0000|46.174.168.63|Chrome|thx|3|9895604650036|92||111669160370
111669160375|2012-05-21T00:55:02.657+0000|194.8.251.223|Internet Explorer|I see|5|2199023255633|86||111669160361
111669160376|2012-05-21T11:35:41.247+0000|64.25.172.2|Chrome|About Arno. About Fran. About Jimi. About Sher. About Hal . About Upsi. About Rear. .|85|9895604650036|66||111669160372
111669160377|2012-05-22T08:10:12.707+0000|122.129.86.90|Opera|About Francis. About Jimmy P. About Jimi He. About Jay-Z, . About Matt Da. About Build M. About New Zea. About Acciden. Abou.|125|5497558138940|54||111669160372
85899356865|2011-10-19T17:00:47.327+0000|111.95.21.40|Firefox|thx|3|5497558138908|51|85899356864|
85899356866|2011-10-19T22:31:58.328+0000|196.46.102.200|Chrome|yes|3|9895604650036|102|85899356864|
85899356867|2011-10-19T07:59:26.037+0000|31.25.160.113|Firefox|About Avril Lavign. About Sergei Proko. About Weird Al Yan. About Paul McCartn. About I On.|91|5497558138908|107|85899356864|
85899356868|2011-10-19T20:36:27.516+0000|200.108.205.242|Chrome|About Jim Carrey, a rec. About Robert Plant, an . About Samuel Taylor Col. About J. P. Morgan, to . About I Only Have Eyes . About Solomon, I.|142|9895604650036|47|85899356864|
85899356869|2011-10-19T05:44:00.281+0000|152.92.224.250|Chrome|fine|4|9895604650036|49|85899356864|
85899356870|2011-10-19T23:56:10.938+0000|202.86.29.243|Chrome|About Serge. About Kenny. About Weird. About Eston. About Paul . About I Onl..|78|9895604650036|59||85899356867
85899356871|2011-10-20T00:24:37.122+0000|202.69.13.234|Internet Explorer|About René Desc. About Carl Linn. About Sergei Pr. About I Only Ha. About Quentin T. About.|91|3298534883350|54||85899356870
85899356872|2011-10-20T13:20:34.001+0000|190.53.12.195|Firefox|About Sergei Pro. About Ernest Hem. About Kenny Roge. About Nicole Kid. About I Only Hav. About No C.|101|5497558138908|12||85899356870
85899356873|2011-10-20T13:30:06.094+0000|203.82.226.118|Chrome|maybe|5|9895604650036|67||85899356872
85899356874|2011-10-20T20:23:22.963+0000|14.192.56.217|Chrome|roflol|6|9895604650036|52||85899356872
85899356875|2011-10-20T00:25:19.406+0000|200.9.187.196|Safari|fine|4|2199023255593|30||85899356871
85899356876|2011-10-20T09:26:00.009+0000|195.128.182.56|Chrome|duh|3|9895604650036|86||85899356868
85899356877|2011-10-20T05:30:10.071+0000|84.21.192.163|Firefox|About Agatha. About Janet . About Kenny . About Oscar . About Hilary. About Estoni. About Paul M. Abou.|103|5497558138908|7||85899356870
85899356878|2011-10-20T14:18:42.573+0000|77.239.43.9|Safari|great|5|2199023255593|45||85899356872
85899356879|2011-10-20T01:05:00.593+0000|41.220.143.125|Safari|thanks|6|2199023255593|102||85899356871
85899356880|2011-10-19T03:14:22.205+0000|41.206.155.201|Chrome|roflol|6|9895604650036|74|85899356864|
68719487874|2011-07-18T03:11:51.671+0000|200.35.72.214|Internet Explorer|About Maria Theresa, bigoted and superstiti. About Round Here, Various live recordings .|88|3298534883350|108|68719487871|
68719487875|2011-07-18T11:38:36.318+0000|46.174.224.61|Internet Explorer|About Alec Baldwin, film The Cooler garnered him a nomination for the Academy Award fo.|87|3298534883350|92||68719487874
68719487876|2011-07-19T02:05:10.768+0000|31.193.168.39|Chrome|duh|3|2199023255628|107||68719487875
68719487877|2011-07-18T15:37:34.131+0000|49.0.214.137|Internet Explorer|About Maria Theresa, Haugw. About R. Kelly, released 1. About Round Here, a slo.|80|3298534883350|27||68719487874
68719487878|2011-07-18T12:05:08.743+0000|204.79.136.30|Firefox|LOL|3|7696581394474|77||68719487875
68719487879|2011-07-18T22:08:11.660+0000|41.220.144.245|Firefox|no way!|7|7696581394474|60||68719487874
68719487880|2011-07-18T02:09:22.142+0000|41.77.2.171|Firefox|no|2|7696581394474|110|68719487871|
68719487881|2011-07-18T10:48:40.172+0000|190.96.144.127|Firefox|LOL|3|7696581394474|70|68719487871|
68719487882|2011-07-18T18:05:06.709+0000|80.98.228.157|Chrome|no|2|2199023255628|79||68719487875
68719487883|2011-07-19T00:01:07.502+0000|125.234.119.8|Internet Explorer|right|5|3298534883350|58||68719487875
68719487884|2011-07-17T19:53:15.191+0000|27.118.77.99|Chrome|LOL|3|2199023255628|98|68719487871|
68719487885|2011-07-18T06:20:39.491+0000|180.131.149.67|Chrome|thanks|6|3298534883405|19||68719487874
68719487886|2011-07-18T03:12:03.622+0000|69.63.64.240|Chrome|roflol|6|3298534883405|44||68719487874
